"unique_id","leaf","saturated.water.content","osm.pot.fullturgor","apoplastic.fraction","relative.water.deficit.attlp","relative.water.content.attlp","sym.rwd.attlp","sym.rwc.attlp","leaf.waterpotential.attlp","modulus","modulus_sym","cap.ft.bulk","cap.ft.sym","cap.tlp.bulk","cap.tlp.sym"
"plra_gj_2",2,1.17529593668772,-1.75075051187959,-9.15493246086953,14.3500642904382,85.6499357095618,13.1465101639658,86.8534898360342,-2.01575148584672,12.2002973397558,13.3172263212357,0.0716093304683446,0.0656033848896527,0.224893387579711,0.206031356082174
"plra_gj_3",3,3.95444997943824,-1.83925747383489,-57.3199523489614,16.5326285438905,83.4673714561095,10.5089203861558,89.4910796138442,-2.05524112768705,11.1250154139256,17.5018689480024,0.0496433278353106,0.0315556463716653,0.364479313871871,0.231680284941478
"plra_gj_4",4,1.94103967287155,-1.58944060774128,4.19309305380449,13.687083504009,86.312916495991,14.2861135384483,85.7138864615517,-1.85435601319309,11.6127048342748,11.12577331451,0.0741479128695789,0.0773930765881209,0.144596578849219,0.150925004739401
"plra_gj_5",5,1.84565031157968,-1.12708345129278,-22.8131419913526,15.3910887357899,84.6089112642101,12.532118701819,87.467881298181,-1.28856836882846,7.32296116695048,8.99355869593851,0.0907350424659791,0.0738805644043925,0.237731564215023,0.193571763054285
"plra_gj_6",6,1.70942784247112,-1.29485440203818,-9.93828734214358,16.7849594027564,83.2150405972436,15.26761950595,84.73238049405,-1.52816950791216,7.71437315377445,8.48104972444172,0.113580288790287,0.103312768950829,0.175015721212611,0.159194513070717
"pril_1",1,0.355313297619042,-1.56207971646915,-34.5711709955327,14.8571445312792,85.1428554687208,11.0403620785706,88.9596379214294,-1.75594207999003,10.5139969068784,14.1488087560203,0.101699665628191,0.0755731445864936,0.338618224151736,0.251627612100498
"pril_3",3,0.264264322130139,-2.11792511079732,-31.2985698492708,12.2417061611604,87.7582938388396,9.3235639772876,90.6764360227124,-2.33569514164278,17.3008981175918,22.7158317994774,0.052499707221764,0.0399849802492389,0.27968885781712,0.213017444240405
"pril_4",4,0.221606978021548,-1.84932004236472,-68.4452487836101,13.7020388102784,86.2979611897216,8.13441691542187,91.8655830845781,-2.01307168612004,13.4966778883846,22.7345126466119,0.0764800221760897,0.04540349029039,0.342790993941987,0.203502916477239
"pril_5",5,0.287583271415548,-1.08285034022232,0.268840434572752,9.59947568766701,90.400524312333,9.62535252723039,90.3746474727696,-1.19817932407271,11.2803071277479,11.2499811010445,0.0802290202240938,0.0804452896904911,0.224342658597009,0.224947408186738
"pril_6",6,0.308976084437468,-2.04982775519649,-5.4196797703747,16.2832562193309,83.7167437806691,15.4461256710313,84.5538743289687,-2.42428602055697,12.5885616954367,13.2708214270254,0.0562551187625554,0.0533630142731322,0.139700447090098,0.132518375501039
"quag_1",1,0.129727542003741,-2.87281920240299,47.3179562453155,19.2945471096387,80.7054528903613,36.6245227681073,63.3754772318927,-4.5330139162365,14.8892803032825,7.84397716413288,0.0391992375246088,0.0744072073345166,0.0898448463008918,0.170541687257345
"quag_2",2,0.10123612037301,-2.20385326212831,43.2378123479114,17.8128603763871,82.1871396236129,31.3815607065167,68.6184392934833,-3.21175078422048,12.3722592304701,7.0227650012023,0.0594368840837924,0.104712109491089,0.0914112136502254,0.161042442920823
"quag_3",3,0.161473389338656,-2.90029264327105,13.5940247641919,13.1456229328088,86.8543770671912,15.2137892048941,84.7862107951059,-3.42071265607079,22.0628011171118,19.0635784695772,0.0545007050203977,0.0630751575590247,0.104265436940272,0.120669243829173
"quag_4",4,0.15312642099436,-1.45082247488822,74.0426670744713,6.06835382705562,93.9316461729444,23.3781869827137,76.6218130172863,-1.89348491996777,23.9080072823005,6.20588104612639,0.0489807963335026,0.188697338336061,0.0262077530833656,0.100964737627534
"quag_5",5,0.116163175847555,-2.6707061281355,12.8064289373589,11.3822582862756,88.6177417137244,13.0540109179591,86.9459890820409,-3.07168410680274,23.4637631739191,20.458893017021,0.0441429557898973,0.0506263882209669,0.131933523958681,0.151311068408815
"quag_6",6,0.184597304747396,-2.70318769822054,32.7639109205597,62.698512336789,37.301487663211,93.2512779895776,6.7487220104224,-40.054808807444,4.31140643927913,2.89882107409044,0.0520266837364496,0.0773791046575886,NA,NA
"quag_gj_1",1,0.197297272597008,-2.07935793407785,-18.890120721324,21.6843322792504,78.3156677207496,18.2389690141521,81.7610309858479,-2.54321393579023,9.58921818435505,11.4006330756109,0.0758829554263804,0.0638261236223727,0.263926389192972,0.221991859030583
"quag_gj_2",2,0.0868025942728213,-2.07323829795438,-20.5982566495622,44.5190369540481,55.4809630459519,36.9151579723186,63.0848420276814,-3.28642861155879,4.65697023072253,5.61622491094047,0.130571036716296,0.108269423077742,0.235459764794404,0.195243091679683
"quag_gj_3",3,0.211204816598517,-2.2055312898654,47.4438646385772,15.6520113469257,84.3479886530743,29.781511215177,70.218488784823,-3.14095522138622,14.0910407038428,7.4057064261448,0.0504976407666923,0.0960832458844731,0.0588582800188781,0.111991263463563
"quag_gj_4",4,0.190491100236772,-2.60758262048488,-87.8291864749977,25.6320736623637,74.3679263376363,13.6464806899303,86.3535193100697,-3.01965992969183,10.1731239338379,19.1080959240209,0.0928629101750953,0.0494400853870793,0.370090650278304,0.197035752123415
"quag_gj_5",5,0.139958635278188,-2.45430512293366,13.7021906953622,27.3433882755326,72.6566117244675,31.6849158696582,68.3150841303418,-3.5926254855384,8.97586318931009,7.745973298556,0.0773265324513173,0.0896042820488627,0.0886580393358353,0.102734982556586
"qube_1",1,0.0312454627637197,-1.08272059529978,23.1813248889513,24.321539856207,75.678460143793,31.660972831213,68.339027168787,-1.58433714987723,4.45169426648564,3.41973255550878,0.111273682097345,0.14485238379403,0.0784124131556371,0.102074675256094
"qube_2",2,0.0530614377750184,-0.951178204014539,12.5523630344012,69.2443882615376,30.7556117384624,79.1838300773957,20.8161699226043,-4.56941986710846,1.37365384819622,1.2012278303346,0.148264880959979,0.169547041069052,NA,NA
"qube_4",4,0.0799178679943214,-2.62585516095809,-16.7512809553155,40.0596754794181,59.9403245205819,34.3119794075323,65.6880205924677,-3.99746428233703,6.55485879386917,7.6528816066544,0.10845868314672,0.0928972104282359,0.0833379783683305,0.0713807828799982
"qube_5",5,0.0610641290690109,-1.21066728480061,-13.9053621166685,48.6971681857998,51.3028318142002,42.752305318095,57.247694681905,-2.11478783823112,2.48611434689881,2.83181754946954,0.214361682655065,0.188192793272983,0.154096975239987,0.135285093147899
"qube_6",6,0.0512453162545302,-1.13620072869364,3.15976995921564,37.8131960407999,62.1868039592001,39.0469911367154,60.9530088632846,-1.86406011759337,3.00477306247188,2.90982914590129,0.21097398477803,0.217857789773091,0.0910788790146924,0.094050663630533
"quen_1",1,0.153401071975082,-1.7067771258029,-14.1155950472778,27.5421108582893,72.4578891417107,24.135273401395,75.864726598605,-2.24976376021671,6.19697282675492,7.07171241616949,0.115538036511501,0.101246491738166,0.198102291823971,0.173597913363111
"quen_2",2,0.0873855099180187,-1.629705919506,-34.4105252911006,33.5681395413653,66.4318604586347,24.9743384818003,75.0256615181997,-2.1721980006943,4.85491880626197,6.52552186995314,0.17429082695068,0.129670519904009,0.273383864767225,0.203394685181939
"quen_3",3,0.104197219205238,-1.84954938078906,-25.4919123345034,29.4857348550015,70.5142651449985,23.4961236198283,76.5038763801717,-2.41758910567887,6.27269216753243,7.87172135589306,0.109188700610557,0.08700855583387,0.235886618843266,0.187969578640655
"quen_4",4,0.113174292856247,-1.59771669361705,-3.73536385371347,18.5702691624925,81.4297308375075,17.9015800134273,82.0984199865727,-1.94609919883763,8.60362701066311,8.92500378412774,0.0960706616318889,0.0926112928734378,0.212006341145883,0.20437229240826
"quen_5",5,0.151963446127576,-2.42388466880259,-59.1243425629667,29.8010685576495,70.1989314423505,18.7281644515559,81.2718355484441,-2.98244115251682,8.13354952059399,12.9424572016785,0.09834941406219,0.0618066428291902,0.285563362532502,0.179459256788133
"quen_6",6,0.0663349188981731,-1.76337938643364,-67.2652878875917,45.2867134207316,54.7132865792684,27.0747828151684,72.9252171848316,-2.41806532020918,3.89381178989772,6.5129955001734,0.188537842273345,0.112717853569265,0.342684795522138,0.20487502209809
"rain_mb_1",1,1.17612953089398,-2.28466455842411,46.6759454582613,15.3152751168073,84.6847248831927,28.7211376712164,71.2788623287836,-3.20524834962401,14.9175548006766,7.95464505820652,0.044396085055958,0.0832571443366288,0.108499335760766,0.203471654009055
"rain_mb_2",2,0.799260124702111,-1.92323274520032,58.6752514204576,9.68637852039515,90.3136214796048,23.4396550574305,76.5603449425695,-2.51204817146919,19.8550236411974,8.2050386001335,0.0398885878623604,0.0965246958141374,0.0986407892407248,0.238696647000428
"rain_mb_3",3,1.2259190175617,-1.34212367245593,76.079928999222,8.89397723233778,91.1060227676622,37.1820686989119,62.8179313010881,-2.13652956195436,15.0902530712141,3.60959924883148,0.0410363603060982,0.171556181019544,0.0529007055595734,0.221156139368704
"rain_mb_4",4,1.21621210833004,-1.47930874552474,63.2248779232084,41.1315134643566,58.8684865356434,111.846028351634,-11.8460283516344,12.4878035204147,3.59653370597867,1.32262966090662,NA,NA,0.0572278694196667,0.155615715700867
"rain_mb_5",5,0.686694766989984,-1.9453280426887,51.41642986417,11.0214149159808,88.9785850840192,22.6854775908136,77.3145224091864,-2.51612243349711,17.6504383286397,8.57521308467605,0.0525305270931599,0.108124057055286,0.102207223257094,0.210374048204656
"rain_mb_6",6,1.83596734210155,-1.99069112743851,30.6858269221726,24.2464492797638,75.7535507202362,34.9805071648757,65.0194928351243,-3.06168356693658,8.21023773200454,5.69085839166272,0.0727261285068186,0.104922449879277,NA,NA
"rhin_1",1,0.235760949282059,-2.47846721500336,-12.2284540904059,32.1157971954254,67.8842028045746,28.6164479905911,71.3835520094089,-3.47204243167485,7.71728380249079,8.66098830930471,0.092875828489737,0.0827560436811512,0.232074611864593,0.206787675857715
"rhin_2",2,0.203000790725456,-1.14241187937696,43.5657641311528,8.01397270280007,91.9860272971999,14.2005514550148,85.7994485449852,-1.33149093467423,14.255250444986,8.04484165981826,0.0604905206478931,0.107187631260699,0.103154552466115,0.18278718738364
"rhin_3",3,0.304891999948935,-3.13963450172269,-46.0938758687387,27.3199214558487,72.6800785441513,18.7002509813586,81.2997490186414,-3.86180097678137,11.4921066182295,16.7892639775393,0.082750320343632,0.056641881702133,0.211473692994704,0.144751921829158
"rhin_4",4,0.342175200945088,-0.633557503220516,44.2067339211789,20.0637900225099,79.9362099774901,35.9609526966303,64.0390473033697,-0.989329994587816,3.15771597743855,1.76179287730573,0.224379620006774,0.402162547160772,0.111668765020731,0.200147388509166
"rhin_5",5,0.223002710932077,-2.46430317889728,-24.0161972910144,23.8965086966231,76.1034913033769,19.2688610186522,80.7311389813478,-3.05248161984515,10.3123983933499,12.7890443369322,0.0724461457377257,0.0584166804983746,0.164745522769654,0.132841940301609
"roco_1",1,0.841887258826265,-1.84520097695837,-88.9053731259708,39.868380798599,60.131619201401,21.1049480164934,78.8950519835066,-2.33880443775374,4.62823154589518,8.74297807090718,0.12122244764706,0.0641709897612195,NA,NA
"roco_2",2,1.34497571631363,-1.69841658074772,-55.8645626012772,59.8905207041157,40.1094792958843,38.4247193233549,61.5752806766451,-2.75827663647486,2.83586878320629,4.42011447489066,0.102220873001618,0.0655831391662212,NA,NA
"roco_4",4,0.991769164015184,-1.37933215097548,17.7426124879072,111.369464160221,-11.3694641602212,135.391443283861,-35.3914432838612,3.89736055665312,1.23851915906779,1.01877350408591,NA,NA,0.103304677562513,0.125587112218129
"roco_5",5,0.94526810270039,-1.20261734751148,49.3105035228765,18.4936983124916,81.5063016875084,36.4842809611217,63.5157190388783,-1.89341688279613,6.50284938788673,3.29626161138549,0.098968612479512,0.1952448127477,1.05525617245562,2.08180440879278
"roco_6",6,0.913410360701371,-1.63349692883621,-31.0594678148977,21.42916272608,78.57083727392,16.350717032016,83.649282967984,-1.95279250565891,7.62277532592624,9.99036877488423,0.0957568454899143,0.0730636611657517,1.87940354141429,1.43400821989349
"ruac_1",1,1.59771027183085,-0.924685553219427,84.55740620564,5.51455414636382,94.4854458536362,35.7100252703525,64.2899747296476,-1.43830442787996,16.7680927356411,2.58942844822664,0.047553485904879,0.307937167409317,0.0434942191340922,0.281650995378622
"ruac_2",2,1.17744387116059,-1.17996879160727,61.0155184612052,9.52433263546562,90.4756673645344,24.431087087788,75.568912912212,-1.56144735465235,12.3889918251431,4.82978423091572,0.0641063997027169,0.164440816376953,0.140456325780755,0.360287786926143
"ruac_3",3,1.44900967587517,-1.48811789172021,53.3183861681527,8.48162583434224,91.5183741656578,18.16909300714,81.83090699286,-1.81852792105805,17.545196178011,8.19038072585912,0.0505576830038062,0.10830320302533,0.162618007894515,0.34835558273603
"ruac_4",4,1.70175083176239,-1.7488422972733,67.3432796222645,7.01543384912016,92.9845661508798,21.482358816114,78.517641183886,-2.22732403941882,24.9284981497279,8.14082993512559,0.0314898490388569,0.0964268569366993,0.0920621065150312,0.281908610081362
"ruac_5",5,0.761269984951963,-1.33877917687211,60.3703626738635,12.2470702393118,87.7529297606882,30.9038160973393,69.0961839026607,-1.93755877858337,10.9314240117181,4.33208369042611,0.0684565573780903,0.172740812172262,0.121791862056636,0.30732519970934
"ruac_6",6,0.809687271712153,-1.49718158508333,57.1411643417184,10.1192334221007,89.8807665778993,23.6106120632454,76.3893879367546,-1.95993399806122,14.7954051718329,6.34113838757274,0.0508458534841723,0.118635638843696,0.118967175714632,0.277579112655254
"saap_1",1,0.667736743393114,-0.835388659247514,6.18282788526277,11.4992647661883,88.5007352338117,12.2571001736493,87.7428998263507,-0.95208690492428,7.2647136685107,6.81554892602952,0.121198585815132,0.129185929487309,0.659858494238276,0.703345111949524
"saap_2",2,0.752221471583258,-0.902249257828237,15.4542807752594,11.0592784648259,88.9407215351741,13.080826050374,86.919173949626,-1.03803248101637,8.15830129151595,6.89749450343345,0.0860900589328378,0.101826632645932,0.504502809800705,0.596721885421105
"saap_3",3,0.405679807954708,-1.04242167672811,-20.3662798611891,12.1882261609092,87.8117738390908,10.1259473790875,89.8740526209125,-1.15986944655208,8.55269391104196,10.2945594886356,0.150225877568204,0.124807278036216,0.583644135838918,0.484890067643528
"saap_4",4,0.877615957093875,-0.730032094612079,16.9783289982084,10.347658381232,89.652341618768,12.4638040361879,87.536195963812,-0.833977403945995,7.05504634687372,5.85721736712541,0.102546080311936,0.123517244442988,0.648108221650531,0.780649454329273
"saap_5",5,0.397536821177902,-0.869102412775519,20.6758258364048,9.57164895671667,90.4283510432833,12.0664968247592,87.9335031752408,-0.988363230614734,9.07996539264687,7.20260756205738,0.0970955986382507,0.122403541747569,0.49844440864474,0.628363817084016
"saap_6",6,0.595286962337964,-0.992697162866241,18.5966993680895,9.29193773045245,90.7080622695476,11.4146940705374,88.5853059294626,-1.12061154211816,10.6834246167285,8.69666025853903,0.0831553590212908,0.102152318610891,0.414840536608097,0.509611444975583
"saca_1",1,0.616996742252487,-1.07433928207578,21.5094686447703,11.6867436274944,88.3132563725056,14.8893674507093,85.1106325492907,-1.2622856274198,9.19280268584204,7.21547967455525,0.130920918626979,0.166798359453655,0.336429264707841,0.428624012220329
"saca_2",2,0.587643208898341,-1.10313603237165,15.2821801562466,16.90197058133,83.09802941867,19.9509036144965,80.0490963855035,-1.37807430962009,6.52667111839715,5.52925347987797,0.130734443630039,0.154317525959893,0.299504426172842,0.353531791452168
"saca_3",3,0.637206751862286,-0.960069025783494,16.8547840575454,11.0131742330209,88.9868257669791,13.2457100606285,86.7542899393715,-1.106653084769,8.71745970298832,7.24815069474608,0.131098697063887,0.157674371974235,0.389619043655513,0.468600675624165
"saca_4",4,0.444653322792648,-0.844293995219156,23.1119927614055,7.56229475904171,92.4377052409583,9.83546723427859,90.1645327657214,-0.936392580675733,11.1645211158913,8.58417780374095,0.141656915683416,0.184237985572749,0.377040978570521,0.490376837834422
"saca_5",5,0.752184305195085,-1.01261532835187,3.3029657027855,21.752410188019,78.247589811981,22.4954264069353,77.5045735930647,-1.30652332037664,4.65518680274614,4.50142757925086,0.16414011891152,0.169746797411603,0.412587194466171,0.42668029838228
"saca_6",6,0.623232508795848,-0.861632347696678,23.0634688577698,14.5138261447177,85.4861738552823,18.8646744650944,81.1353255349056,-1.06196942209345,5.93663131351665,4.56743819932313,0.135577052413919,0.176219346519902,0.328342809467194,0.426771007988645
"sale_1",1,0.0807488133755193,-1.01241765937445,-58.1165423315907,58.5904736744338,41.4095263255662,37.0552459663342,62.9447540336658,-1.60842261585923,1.72795609231645,2.73218442617884,0.344503689129893,0.217879599471271,0.383491891476964,0.24253748900778
"sale_2",2,0.120117432737276,-0.763127130088747,-11.3226328568277,97.2769382105469,2.7230617894531,87.3828939490274,12.6171060509726,-6.04835314061516,0.784489257296553,0.873314095701497,0.293346388482639,0.263510106574565,NA,NA
"sale_3",3,0.101219025895779,-0.980667054462354,-12.9177099385225,19.7495731647347,80.2504268352653,17.490235300988,82.509764699012,-1.18854666237352,4.96551012157294,5.60694031604571,0.167279260752331,0.14814262602687,0.297931646017519,0.263848466444924
"sale_4",4,0.10421450881804,-0.884314561770411,-23.7963204677149,29.1952466405919,70.8047533594081,23.5832911109873,76.4167088890127,-1.15722670424708,3.02896760098233,3.74975043817534,0.354773712787316,0.286578560208369,0.28789128900911,0.232552379522612
"sale_5",5,0.0921200214860646,-1.39518337566252,-45.3949845873353,51.2729038274707,48.7270961725293,35.2645615479757,64.7354384520243,-2.15520804218619,2.72109295848974,3.95633268760322,0.237592327706983,0.163411639253806,0.736057519047326,0.506246842789267
"sale_6",6,0.0859807254912188,-0.936415399741909,-12.4178257060661,58.5994075885311,41.4005924114689,52.1264374404006,47.8735625595994,-1.95601778868271,1.59799465263738,1.79643084339415,0.282413702513435,0.251217901377892,0.405603368697939,0.360799869727469
"same_1",1,0.160549583150478,-1.07560106335407,-4.55089116418458,5.22805314951176,94.7719468504882,5.00048645334044,94.9995135466596,-1.13221744322489,20.5736443871945,21.5099285517621,0.0672188439622101,0.064292942139203,0.673875208232488,0.644542768338768
"same_2",2,0.172780780979504,-1.05064719931254,14.0150730888322,6.61272220966589,93.3872777903341,7.69055978438823,92.3094402156118,-1.13817958039664,15.888270609293,13.6615178708492,0.07775019085994,0.0904230469838797,0.527858720530907,0.613896806676646
"same_3",3,0.131041753186614,-1.13146767773264,5.63627672673393,7.84403714257491,92.1559628574251,8.31255578996127,91.6874442100387,-1.23404866116745,14.4245578796586,13.6115498809532,0.0892641709212465,0.0945958550859085,0.481279267563478,0.510025729029101
"same_5",5,0.161577984133906,-1.030965422543,14.6080603812477,5.97384598366523,94.0261540163348,6.99579610246182,93.0042038975382,-1.10851486205807,17.2579846444327,14.7369278269875,0.0672886188021241,0.0787997311017249,0.486959670386032,0.570264210603661
"same_6",6,0.160006323595511,-0.920647627037987,-9.59672683364062,6.55046266772344,93.4495373322766,5.97687801175535,94.0231219882447,-0.979171513952804,14.0546961907647,15.4034869914904,0.0764735036746565,0.0697771784651356,0.827388550548193,0.754939106716303
"umca_1",1,0.200961988138805,-2.60622526818894,-50.4874799150039,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca_2",2,0.29873627717301,-1.75334828297503,1.58840929458401,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca_3",3,0.177750425763495,-2.57246114298176,-79.2845484961114,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
"umca_4",4,0.459015372273079,-2.53482174427971,-25.4680368921325,19.4864624771721,80.5135375228279,15.5310172693026,84.4689827306974,-3.00089057821518,13.0081165180657,16.3210284318583,0.0682286481608962,0.0543793063563701,0.262761394960781,0.209424967082798
"umca_5",5,0.415723330337849,-2.51675328007391,-17.892400470209,15.0487373770319,84.9512626229681,12.7648069909601,87.2351930090399,-2.88502059004226,16.7240162215543,19.7163441786174,0.0693269285847201,0.0588052565799089,0.219702572667003,0.186358553893829
"umca_6",6,0.272185749238741,-2.69940135178279,-44.8172665120177,23.0848493307753,76.9151506692247,15.9406746769796,84.0593253230204,-3.21130504130222,11.6933895175314,16.9340470618918,0.0950332370661464,0.065622863457556,0.258470140485911,0.17848019556733
"vica_1",1,0.992176961279534,-1.38498130554477,1.54893145502523,10.0425342635402,89.9574657364598,10.2005335360606,89.7994664639394,-1.54230460389309,13.7911534001233,13.577537887098,0.0652334043161683,0.0662597219921164,0.414590838044214,0.421113599041151
"vica_2",2,1.25396756514995,-0.622926892342419,32.4805510304192,18.444539943972,81.555460056028,27.3173733279158,72.6826266720842,-0.857050605989824,3.37729698997455,2.28033231769706,0.226238556769901,0.335071687080603,0.256483159075363,0.379865598712032
"vica_3",3,1.23432468911406,-0.560733896179423,61.6044632348856,13.4827207129028,86.5172792870972,35.1153333143476,64.8846666856524,-0.864200935016,4.15890759824765,1.59683489591231,0.160095052270232,0.41696266222196,0.185013557133088,0.481862145240769
"vica_5",5,1.33904366006819,-0.420917015399927,59.9576553119684,13.1781020127216,86.8218979872784,32.9104154998706,67.0895845001294,-0.627395472093161,3.19406402373872,1.27897812594187,0.295730962864196,0.738545570116398,0.206594991581964,0.515941294625822
"vica_6",6,1.16287902716325,-0.974672829678016,11.1043301161033,20.7385117349281,79.2614882650719,23.3290460176675,76.6709539823325,-1.27124129680532,4.69982051815444,4.17793693295422,0.177121852527762,0.199246884307295,0.221799555715124,0.249505466357144
"vigi_5",5,1.11015732187603,-1.18827982581979,70.2798964436842,7.34438063650497,92.655619363495,24.7118272067535,75.2881727932465,-1.57830875917656,16.1794422788151,4.80854700009817,0.0510954356058881,0.171922131795634,0.101426013789451,0.341270728068836
"vigi_6",6,0.573753531532598,-1.22269111613938,48.283287551792,14.1576220198597,85.8423779801403,27.3753325562562,72.6246674437438,-1.68357551115328,8.63627461182565,4.46639730723546,0.082770558895591,0.160046056636879,0.15411693706064,0.298002192647071
"vigi_7",7,1.13877108175552,-1.30492423743812,50.8457555899209,7.29970875529128,92.7002912447087,14.8506173635627,85.1493826364373,-1.53251168362519,17.8763876913888,8.78700329751853,0.0565124598528792,0.114969644088947,0.199213770243466,0.40528294684277
"vigi_8",8,1.95975583591759,-1.0966559278018,68.0105672231243,4.76468952164002,95.23531047836,14.8945733263651,85.1054266736349,-1.28858519446392,23.0163145535731,7.36278847182951,0.041838225623937,0.130787644519226,0.122814729869144,0.383922812029113
